taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	true_max_depth	water_column_position	intertidal	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	temperature	general_comments
603964	Sebastes diploproa	Splitnose rockfish	6	59	573	2902	3964	28.22222218	0.4	0.75	0	0	0	0	0.75	0.5	0.5	0	0	0.75	800	0		bathydemersal		60	28	"{67,77}"	2	39.52228		"Amy's comments: shelf slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Common offshore, on soft bottoms (Ref. 2850). Young occur in shallow water, often at surface under drifting kelp (Ref. 2850). Viviparous, with planktonic larvae and pelagic juveniles (Ref. 36715, 34817). The biggest individuals are sometimes found in markets where the flesh is sold as rockfish fillet (Ref. 27436). Rarely caught by anglers (Ref. 27436).)"
603965	Sebastes elongatus	Greenstriped rockfish	6	59	573	2902	3965	28.38989818	0.4	0.75	0	0	0	0	0.75	0.5	0.5	0	0.75	0.75	425	25		demersal		60	28	"{67,77}"	2	33.694518		"Amy's comments: shelf slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: A common inhabitant of both inshore and offshore areas (Ref. 2850, 6885). Found on rocky as well as soft bottoms (Ref. 2850). Viviparous (Ref. 34817). Only the largest individuals are filleted for human consumption, smaller ones are processed into fishmeal or used as animal feed (Ref. 27436). The flesh has a delicious flavor and appealing texture (Ref. 27436). Rarely caught by sports anglers, but an excellent bait for large lingcod (Ref. 27436). Rare appearances in public aquariums (Ref. 27436)."
603968	Sebastes eos	Pink rockfish	6	59	573	2902	3968	29.62624622	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	366	76		demersal				{77}	1	47.656		"Amy's comments: shelf slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Inhabit rocky bottoms (Ref. 2850). Viviparous (Ref. 34817)."
603993	Sebastes reedi	Yellowmouth rockfish	6	59	573	2902	3993	29.88614224	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	375	137		bathydemersal		59	38	{67}	1	48.53556485		"Amy's comments: shelf slope (Williams, E. H., & Ralston, S. (2002). Distribution and co-occurrence of rockfishes (family: Sebastidae) over trawlable shelf and slope habitats of California and southern Oregon. Fishery Bulletin, 100(4), 836-855.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on rough bottoms (Ref. 2850). Minimum depth reported from Ref. 27437. Viviparous (Ref. 34817)."
646344	Scorpaena azorica		6	59	264	4531	46344	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0				demersal				"{27,34,37}"	3	9.8		"Amy's comments: shelf, IUCN (http://www.iucnredlist.org/details/155125/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on hard bottoms (Ref. 4570)."
600987	Caulolatilus microps	Grey tilefish	6	60	308	1615	987	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	236	30		demersal	f	37	24	"{21,31}"	2	76		"Amy's comments: shelf-edge. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
603329	Hypoplectrus unicolor	Butter hamlet	6	60	289	1363	3329	30.39999991	0.4	0	0.75	0	0	0	0.25	0	0.5	0	0.5	0				reef-associated	f			{31}	1	11.14035088		FB or SLB Comments: Mainly carnivorous (Ref. 13810). Has been reared in captivity (Ref. 35420).
600961	Ariomma bondi	Silver-rag driftfish	6	60	423	9438	961	30.39999991	0.4	0.75	0	0	0	0	0.75	0.5	0.5	0	0	0.5	500	50		demersal	f	31	-35	"{21,31,34,41,47}"	5	24.90473937		"Amy's comments: Should not be abyssal? Can't find anything in the reference about this fish being present this deep According to a study max depth was 380 m (Haimovici, M., Martins, A. S., Figueiredo, J. L. D., & Vieira, P. J. C. (1994). Demersal bony fish of the outer shelf and upper slope of the southern Brazil Subtropical Convergence Ecossystem.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs chiefly on the continental shelf, mostly on muddy bottoms (Ref. 2683). Juveniles occur in surface waters. Feeds mainly on small crustaceans. Forms large schools (Ref. 36543). Adults are demersal or bathypelagic (Ref. 47377)."
646282	Lepidion guentheri		6	44	180	2918	46282	69.99999979	0.6	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0.5	800	750		benthopelagic	f	44	32	"{27,34,37}"	3	81		"Amy's comments: slope (CarrassÃ³n, M., Matallanas, J., & Casadevall, M. (1997). Feeding strategies of deep-water morids on the western Mediterranean slope. Deep Sea Research Part I: Oceanographic Research Papers, 44(9), 1685-1699.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
603970	Sebastes gilli	Bronzespotted rockfish	6	59	573	2902	3970	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5	375	75		demersal				{77}	1	64.085523		"Amy's comments: slope (Cross, J. N. (1987). Demersal fishes of the upper continental slope off southern California. Calif. Coop. Oceanic Fish. Invest. Rep, 28, 155-167.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Viviparous (Ref. 34817)."
603252	Ostichthys trachypoma	Bigeye soldierfish	6	53	243	7416	3252	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	488	38		demersal				"{21,31,41}"	3	16.86		FB or SLB Comments:
651209	Cottunculus granulosus	Fathead	6	59	282	6014	51209	0.999999997	0.2	0	0	0	0	0	0.5	0.75	0	0	0	0.5	1250	150		bathydemersal		-38	-55	"{41,87,41,87}"	4	21.66		"Amy's comments: slope (Nelson, J. S., & Nakamura, I. (1980). Distribution, morphology, and taxonomy of the psychrolutid fish Cottunculus granulosus (Karrer) from the southwestern Atlantic. Canadian journal of zoology, 58(6), 982-990.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
600621	Ceratoscopelus maderensis	Madeira lantern fish	6	40	167	7532	621	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	1082	51		bathypelagic	f		20	"{21,27,31,34,37,41}"	6	8.1		"Amy's comments: slope (Zelck, C., & Klein, B. (1995). Distribution of the lanternfish Ceratoscopelus maderensis (Lowe 1839) off Northwest Africa and its relation to water mass. Deep Sea Research Part I: Oceanographic Research Papers, 42(8), 1411-1422.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: High-oceanic, schooling, found between 650-700 m during the day and between 51-250 m at night with size stratification with depth (Ref. 4479). Depth range from 460-1082 m1 in the eastern Ionian Sea (Ref. 56504). Juveniles are nyctoepipelagic at the surface. Feeds on copepods and adult or larval forms of other planktonic crustaceans (Ref. 4775)."
601880	Phycis chesteri	Longfin hake	6	44	506	9236	1880	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.75	1500	90		benthopelagic	f	61	24	"{21,31}"	2	72		"Amy's comments: slope + shelf (Wenner, C. A. (1983). Biology of the longfin hake, Phycis chesteri, in the Western North Atlantic. Biological Oceanography, 3(1), 41-75.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
627724	Hydrolagus pallidus		3	3	25	7490	27724	0.999999999	0.2	0	0	0	0	0	0.5	0.5	0	0.5	0	0.5	2700	800		bathydemersal	f			"{21,27}"	2	0		"Amy's comments: slope, IUCN, (http://www.iucnredlist.org/details/63103/0), AND Abyssal>2000. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Oviparous (Ref. 205). Eggs are encased in horny shells (Ref. 205). Depth range along the mid-Atlantic ridge (Ref. 83979, C.Cotton pers.comm. 03/10)."
690211	Lithodes ferox	King crab	901009	910032	900448	907791	983761	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0	0	0	0.5	1100	160		demersal	f	22	-29	"{34,47}"	2	14		"Amy's comments: slope. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
601772	Tetragonurus cuvieri	Smalleye squaretail	6	60	424	3377	1772	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0.25	0.5	800	0		bathypelagic	f			"{21,27,34,37,47,51,61,67,71,77,81,87}"	12	61.51520744		"Amy's comments: slope. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Oceanic, usually near surface; possibly near bottom. Perhaps occurs in schools. Young usually among jellyfishes or inside large salps. Feeds on jellyfishes and salps (Ref. 2850), also other soft-bodied coelenterates, ctenophores, as well as plankton. There are conflicting reports that the flesh of this species is poisonous (Ref. 11149)."
604010	Sebastolobus altivelis	Longspine thornyhead	6	59	573	4859	4010	28.56449187	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	1757	201		bathydemersal		52	23	"{61,67,77}"	3	32.487		"Amy's comments: Soft sand, mud bottoms, adjacent to rocks and sponges, in deep water, along continental shelf (COSEWIC 2007. COSEWIC assessment and status report on the longspine thornyhead Sebastolobus altivelis in Canada. Committee on the Status of Endangered Wildlife in Canada. Ottowa. vi + 27 pp. (www.sararegistry.gc.ca/status/status_e_cfm).). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults occur on soft bottom of offshore waters (Ref. 2850). Juveniles occur in midwater (Ref. 2850). Oviparous (Ref. 205). Eggs are spawned in pelagic gelatinous masses (Ref. 59312)."
658754	Iniistius geisha	Japanese razorfish	6	60	362	5393	58754	30.39999991	0.4	0	0.25	0	0	0	0.25	0	0.25	0	0.25	0	96	0		reef-associated	f	25	0	{71}	1	19		"Amy's comments: Very little information available, but see IUCN (http://www.iucnredlist.org/details/187660/0). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
600435	Anchoa januaria	Rio anchovy	6	28	454	5863	435	0.999999997	0.2	0	0	0	0	0	0.25	0	0.5	0	0.5	0	9999	0		pelagic-neritic	f	-4	-29	{41}	1	6.330983835		"FB or SLB Comments: A schooling species occurring in coastal waters. Recorded in salinities of 7.94-31.31 ppt in the Santa Cruz canal, Pernambuco, Brazil. More data needed based on correct identifications."
603519	Pristigenys serrula	Popeye catalufa	6	60	303	6632	3519	29.25812976	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	100	5		reef-associated	f	37		"{77,87}"	2	28.798		FB or SLB Comments: A shy nocturnal fish that prefers the deeper water around islands. It may be found with squirrelfishes and cardinalfishes but tends to range deeper than they do (76 m). Known to occur at depths of less than 5 to over 100 m in rocky habitats (Ref. 5403).
654022	Bathyraja schroederi	Whitemouth skate	4	14	685	8903	54022	0.999999997	0.2	0	0	0	0	0	0.5	0.25	0.25	0	0	0.25	1000			bathydemersal		36	34	"{41,87,41,87}"	4	128		"Amy's comments: Very rare, deepwater skate, sample from 2000 m another from 2370-2380, collected from slope in previous studies (Stehmann, M. F., & Pompert, J. H. (2014). First mature male record of Bathyraja schroederi Elasmobranchii, Arhynchobatidae) from the South Atlantic, with descriptions of its clasper and skeletal characters. Zootaxa, 3838(4), 401-422.). Also collected from shelf (DÃ­az de Astarloa, J. M., & MabragaÃ±a, E. (2004). Bathyraja cousseauae sp. n.: a new softnose skate from the southwestern Atlantic (Rajiformes, Rajidae). Copeia, 2004(2), 326-335.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Holotype taken from a depth of 1,000 m (Ref. 26282). Oviparous (Ref. 50449). Eggs have horn-like projections on the shell (Ref. 205)."
603338	Bathyanthias mexicanus	Yellowtail bass	6	60	289	6325	3338	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	135	70		benthopelagic		20	4	"{31,41}"	2	12.37062389		FB or SLB Comments:
602609	Echidna catenata	Chain moray	6	26	56	849	2609	99.9999997	0.6	0.75	1	0	0	0	0.75	0	0.5	0	0.75	0.5	12	0		reef-associated	f			"{31,34,41,47}"	4	165		"FB or SLB Comments: A benthic and solitary species (Ref. 26340) found commonly on reefs and rocky shore areas. Feeds on small fishes and crustaceans (Ref. 5521). At Fernando de Noronha Archipelago, off NE Brazil, forages for sally lightfoot crabs (<i>Grapsus grapsus</i>) on exposed reefs at ebb tide and in tide-pools mostly at daytime. Able to withstand up to 30 minutes out of water while foraging, uses four main tactics both in and out of the water. Searches for prey at pool rims and rock bases poking into crevices and holes, stealthily approaches previously sighted prey, chases prey and ambushes prey from under rocks and crevices. Hunting success varies with employed tactic, but overall success is about 50%. May move up to 6 meters in about 1 hour while foraging on the exposed reef. Its crab hunting is mostly visually guided and a fish darting nearby a stealthily foraging moray may cause it to miss the strike; the missed crab may be chased up to 5 m on the reef. Able to strike with its body partly or entirely out of the water, usually strikes from a distance of 5 to10 centimeters. Small crabs are swallowed whole, whereas larger ones are torn apart by a combination of tugging, rotating, knotting, and thrashing movements. Handling time is related to prey size, the largest crabs (carapace width 2.3-3.2 times larger than morayâ€™s head width) broken up and swallowed within 90 to 240 seconds. Attracted to plastic or rubber decoys dragged on a nylon string nearby, striking at these (Ref. 50922)."
601103	Gymnothorax miliaris	Goldentail moray	6	26	56	3758	1103	99.9999997	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0	60	0		reef-associated	f			"{31,34,41,47}"	4	152		"FB or SLB Comments: A benthic and solitary species (Ref. 26340) inhabiting coral reefs and rocky shorelines. Usually at depths of 60 m (Ref. 26938). One of the most common and easily recognized morays of the West Indian reefs, active during the day and sometimes hunting together with other predators (Ref. 42064). This species has been called <i>Muraena miliaris</i> (Ref. 26938)."
607548	Gymnothorax vicinus	Purplemouth moray	6	26	56	3758	7548	99.9999997	0.8	0.5	0.75	0	0.5	0	0.5	0	0.5	0	0.5	0.5	145			reef-associated	f			"{27,31,34,41,47}"	5	122		"FB or SLB Comments: A benthic and solitary species (Ref. 26340) inhabiting rocky shores and reefs where water is clear. Most active at night (Ref. 9710). Marketed fresh (Ref. 5217). May cause serious wounds (Ref. 5217). Traded as an aquarium fish at CearÃ¡, Brazil (Ref. 49392)."
601380	Lumpenus lampretaeformis	Snakeblenny	6	60	393	1457	1380	28.77844615	0.4	1	0	0	0	0	1	0	0.5	0	0.5	0.5	373	30		demersal	f	80	41	"{21,27,31}"	3	43.81736921		"FB or SLB Comments: A benthic species (Ref. 58426), living in Y-shaped tubes in the mud in 50-200 m depth (Ref. 35388). The burrows are believed to be used for parental care of the eggs (Ref. 80819) . Feeds on small crustaceans, mollusks, brittle stars and worms (Ref. 5204). Matures at 3 years with about 20 cm length. Spawning takes place in December - January, 1,000 eggs are laid on the sea floor, in deep water (Ref. 35388). Isolated population in the Baltic Sea is probably a relict from the last ice age (Ref. 35388) that reached the Baltic Sea during the early saltwater stage of the sea (Ref. 82152; 82153)."
600755	Lamna ditropis	Salmon shark	4	7	9	616	755	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.75	9999	0		pelagic-oceanic	f	66	22	"{18,61,67,77}"	4	305		"FB or SLB Comments: A coastal-littoral and epipelagic shark that prefers boreal to cool temperate waters, from the surface to at least 152 m (Ref. 247). Common in continental offshore waters but range inshore to just off beaches (Ref. 247). Occurs singly or in schools or feeding aggregations of several individuals (Ref. 247). Feeds on fishes (Ref. 247). Ovoviviparous, embryos feeding on yolk sac and other ova produced by the mother (Ref. 50449). With up to 4 young in a litter (Ref. 247). Fast swimmer (Ref. 9988). Potentially dangerous but has never or seldom been implicated in human attacks (Ref. 247). Causes considerable damage to commercial catches and gear (Ref. 6885). Utilized fresh, dried or salted, and frozen; fins, hides and livers are also used, with fins having particular value; can be broiled and baked (Ref. 9988)."
